,request_id,request_date,request,desc,address,zip_code,hauler,route,district,lon,lat
804,59116,2018-04-09,Trash - Backdoor,"approved for backdoor trash pick up 4/3/2018
was not picked up on friday 4/6/2018 - has overflow",3117 justin towne ct,37013,RED RIVER,3501,29,-86.60843,36.07760999999994
805,59154,2018-04-09,Trash - Curbside/Alley Missed Pickup,missed entire court.,925 kalvesta ct,37013,RED RIVER,3502,33,-86.59889184388645,36.07781042837857
806,59155,2018-04-09,Trash - Backdoor,customer was missed again...needs backdoor pick up.,1635 chase st,37216,METRO,9502,7,-86.73396000000001,36.19837999999997
807,59270,2018-04-09,Trash - Backdoor,back door pick up - missed all the time,1421 jones ave,37207,METRO,9203,5,-86.75855000000003,36.19855999999992
808,59284,2018-04-09,Trash - Curbside/Alley Missed Pickup,missed- trash- again the cart is is at the end of the customer driveway on belmont blvd. no drive on s observatory dr.,1601 s observatory dr,37215,RED RIVER,3305,25,-86.80186692434403,36.104177807038106
809,59292,2018-04-09,Trash - Curbside/Alley Missed Pickup,missed- trash,1040 chicamauga ave,37206,METRO,9503,5,-86.74920953407802,36.18465033252146
810,59448,2018-04-10,Trash - Backdoor,"have back door pickup but trash not picked up in two weeks
paid backdoor pick up - missed",1144 sewanee rd,37220,RED RIVER,3302,34,-86.80155719059181,36.086637804290525
811,59493,2018-04-10,Trash - Backdoor,only emptied one of her carts,2621 jones view dr,37207,RED RIVER,2201,8,-86.75788000000003,36.21578999999993
812,59570,2018-04-10,Trash - Backdoor,cart still out,1352 greenland ave,37216,RED RIVER,2203,7,-86.7142651517159,36.21666086590254
813,59574,2018-04-10,Trash - Backdoor,missed- trash- backdoor pick up,1203 plymouth ave,37216,RED RIVER,2203,7,-86.71870767064442,36.22284218047046
814,59577,2018-04-10,Trash - Backdoor,backdoor miss,1218 eastdale ave,37216,RED RIVER,2203,7,-86.7192509848354,36.2240591700322
815,59612,2018-04-11,Trash - Curbside/Alley Missed Pickup,missed- trash. pickup on the court again. everyone on the court. want's to know what is the problem with not going into the court? very upset,3606 brush hill rd,37216,RED RIVER,2203,7,-86.71029667496386,36.21840715536414
816,59679,2018-04-11,Trash - Curbside/Alley Missed Pickup,trash continually is missed by metro due to construction,15 hermitage ave,37210,WASTE IND,4507,19,-86.76976512778465,36.156848724407645
817,59715,2018-04-11,Trash - Curbside/Alley Missed Pickup,trash/missed tuesday's pickup the whole side of the street.,1320 baptist world center dr,37207,RED RIVER,3202,2,-86.78143903890312,36.195642928903446
818,59817,2018-04-11,Trash - Curbside/Alley Missed Pickup,missed pick up frequently,111 douglas ave,37207,METRO,9207,5,-86.7711638106269,36.19449555524307
819,59875,2018-04-11,Trash - Curbside/Alley Missed Pickup,the even side of the street was missed for trash,1708 shackleford rd,37215,RED RIVER,3302,25,-86.80525,36.10174999999993
820,59878,2018-04-11,Trash - Curbside/Alley Missed Pickup,trash was not picked up today on our street.,4203 belmont blvd,37215,RED RIVER,3302,25,-86.80300000000003,36.10030999999995
821,59903,2018-04-11,Trash - Curbside/Alley Missed Pickup,trash not picked up. this is the 3rd time in 5 weeks. caller - allison williams 731-676-8951.,1162 sewanee rd,37220,RED RIVER,3302,34,-86.80338860021403,36.08674429208092
822,59917,2018-04-12,Trash - Curbside/Alley Missed Pickup,missed. entire street has called.,4109 general bate dr,37204,RED RIVER,3302,25,-86.78763994063051,36.09938782063424
823,59964,2018-04-12,Trash - Curbside/Alley Missed Pickup,trash not picked up. this is the 3rd time in 5 weeks hub ref # 00059903,1162 sewanee rd,37220,RED RIVER,3302,34,-86.80374000000002,36.08670999999995
824,59969,2018-04-12,Trash - Backdoor,backdoor/trash miss for pickup. wednesday.,2118 sharondale dr,37215,RED RIVER,2305,25,-86.81058264817487,36.12171503365936
825,59970,2018-04-12,Trash - Curbside/Alley Missed Pickup,4603 a lealand ln cart still out,4603 lealand ln,37220,RED RIVER,3302,34,-86.79151262266326,36.08741533133147
826,59983,2018-04-12,Trash - Backdoor,several bags by cart due to being missed,64 e thompson ln,37211,RED RIVER,4304,16,-86.72850608340477,36.11048911133151
827,60000,2018-04-12,Trash - Backdoor,backdoor/trash missed tuesday.,4203 kennedy ave,37216,RED RIVER,2203,7,-86.71667703125932,36.22015612500773
828,60002,2018-04-12,Trash - Curbside/Alley Missed Pickup,entire street missed,2231 kirk ave,37218,RED RIVER,4204,2,-86.82605061490999,36.19812783802847
829,60004,2018-04-12,Trash - Backdoor,"backdoor/trash keeps getting missed, 3 weeks in a row. wednesday pickup. 
construction on the road and driver maybe thought he could not get by. wants cart emptied.",1144 sewanee rd,37220,RED RIVER,3302,34,-86.80156000000001,36.08663999999995
830,60023,2018-04-12,Trash - Curbside/Alley Missed Pickup,cart still out,2504 buena vista pike,37218,RED RIVER,4204,2,-86.82059000000001,36.20015999999993
831,60044,2018-04-12,Trash - Curbside/Alley Missed Pickup,missed.,901 youngs ln,37207,RED RIVER,3202,2,-86.80545909377297,36.204688466538215
832,60047,2018-04-12,Trash - Curbside/Alley Missed Pickup,has been missed 3 weeks in row. would like a call from the supervisor.,1584 bell rd,37211,RED RIVER,4404,31,-86.69773000000002,36.04404999999996
833,60125,2018-04-12,Trash - Curbside/Alley Missed Pickup,missed pick up,3904 granny white pike,37204,RED RIVER,3302,25,-86.79509000000002,36.10591999999992
834,60147,2018-04-12,Trash - Curbside/Alley Missed Pickup,missed. overflowing.,1214 baptist world center dr,37207,RED RIVER,3202,2,-86.77951000000002,36.194429999999954
835,60163,2018-04-12,Trash - Backdoor,cart still out at garage door,5137 fredericksburg way e,37027,RED RIVER,4401,4,-86.76368000000002,36.036319999999954
836,60173,2018-04-12,Trash - Curbside/Alley Missed Pickup,missed pick up at addresses 14885 and 14881 old hickory blvd which are side by side. why is trash not being emptied on the day of pickup? out on time.  wants carts emptied. if trash/is not pickup then they will have extra bags so cart needs to be emptied.,14885 old hickory blvd,37013,RED RIVER,4403,31,-86.70237,36.042479999999934
837,60244,2018-04-13,Trash - Curbside/Alley Missed Pickup,miss pickup,1196 vultee blvd,37217,RED RIVER,1402,13,-86.70429,36.124019999999945
838,60308,2018-04-13,Trash - Curbside/Alley Missed Pickup,two trash/carts needs to be empty. curb miss once a month every month,1584 bell rd,37211,RED RIVER,4404,31,-86.69773000000002,36.04404999999996
839,60367,2018-04-13,Trash - Curbside/Alley Missed Pickup,caller states that only half his cart was emptied.,3116 towne village rd,37013,RED RIVER,3504,33,-86.60869968394212,36.07214235868789
840,60369,2018-04-13,Trash - Curbside/Alley Missed Pickup,trash did not get picked up again and we saw them drive down our alley and not pick anything up.,1309 stratton ave,37206,METRO,9503,6,-86.74552507079262,36.18256165607736
841,60376,2018-04-13,Trash - Backdoor,backdoor miss; cust says it was not picked up on 04/12 at 4:17 pm,1218 eastdale ave,37216,RED RIVER,2203,7,-86.71925000000003,36.22405999999996
842,60385,2018-04-13,Trash - Backdoor,"hates to file a complaint, but trash/guy is not taking all of her garbage bags out of the cart. has backdoor/trash pickup on wednesday's and wants someone to speak with driver to make sure to remove every-single bags out of cart.",219 53rd ave n,37209,RED RIVER,1308,24,-86.85112677130711,36.14718535837639
843,60464,2018-04-13,Trash - Curbside/Alley Missed Pickup,cart still out,2790 smith springs rd,37217,RED RIVER,2505,29,-86.61321000000004,36.08923999999993
844,60476,2018-04-13,Trash - Backdoor,missed- backdoor trash pickup,936 cahal ave,37206,METRO,9507,5,-86.74661000000003,36.197129999999945
845,60477,2018-04-13,Trash - Curbside/Alley Missed Pickup,missed trash pickup,1106 halcyon ave,37204,METRO,9403,17,-86.78883727837348,36.12274508628142
846,60481,2018-04-13,Trash - Curbside/Alley Missed Pickup,missed.,1708 sprucedale dr,37013,RED RIVER,4510,32,-86.61249488819944,36.036653355366525
847,60663,2018-04-16,Trash - Backdoor,backdoor miss 6158334002,721 drummond dr,37211,RED RIVER,4303,16,-86.71619367200276,36.11297694392205
848,60664,2018-04-16,Trash - Backdoor,backdoor miss 6158334002,721 drummond dr,37211,RED RIVER,4303,16,-86.71619367200276,36.11297694392205
849,60675,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed- trash,2769 welshcrest dr,37013,RED RIVER,4504,32,-86.64577367918793,36.06866881614661
850,60698,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed. cart in alley outside gate,704 shelby ave,37206,METRO,9508,6,-86.75729000000001,36.169189999999965
851,60719,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed consecutively.,1701 cedar grove rd,37218,RED RIVER,4202,2,-86.84304000000003,36.19401999999992
852,60744,2018-04-16,Trash - Curbside/Alley Missed Pickup,"two weeks ago, i reported this trash pickup problem at 2929 southlake dr.  i was told red river does pick up on southlake.  after reporting this, the trash was picked up.  here two weeks later, the same thing: last thursday, apr 12, the trash was not picked up, also i noticed, on that same day, the trash at 2927 southlake was not picked up, it too was at curbside.  what's going on with red river? i'll have the trash can at curbside today at 1pm and i'll leave it there until it is picked up.  thank you.  i hope you  get this issue resolved so i don't have to report it again.",2929 southlake dr,37211,RED RIVER,4303,16,-86.72890586474225,36.10752397104496
853,60769,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed picked,2028 leatherbury ct,37013,RED RIVER,3503,33,-86.59287778166741,36.0719639482482
854,60780,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed pick up,1915 dahlia cir,37210,RED RIVER,1504,15,-86.70995640574903,36.162904123041024
855,60803,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed pick up,2761 watersview dr,37217,RED RIVER,2505,29,-86.62618110230163,36.08625196678705
856,60868,2018-04-16,Trash - Curbside/Alley Missed Pickup,missed.,409 mciver st b,37211,METRO,9408,16,-86.74348394713043,36.10387363865058
857,60920,2018-04-17,Trash - Curbside/Alley Missed Pickup,missed pickup for the entire street; missed every week - wants a call 213-361-8133,1425 shelby ave,37206,METRO,9508,6,-86.74553,36.17086999999994
858,61022,2018-04-17,Trash - Curbside/Alley Missed Pickup,missed pick up,400 lorna dr,37214,RED RIVER,2503,15,-86.66799000000002,36.15814999999993
859,61078,2018-04-17,Trash - Backdoor,says we went next door to collect backdoor but we did not collect their. he says driver may have gotten confused because he doesn't think the neighbors have backdoor pick up,548 maplewood ln,37216,RED RIVER,2201,8,-86.74097593503095,36.22823572287344
860,61141,2018-04-18,Trash - Curbside/Alley Missed Pickup,missed every week since february.,1402 lillian st,37206,METRO,9506,6,-86.746222214207,36.17255004903888
861,61146,2018-04-18,Trash - Backdoor,missed back door pick up,504 ewing dr,37207,RED RIVER,3201,2,-86.79103,36.23122999999995
862,61249,2018-04-18,Trash - Curbside/Alley Missed Pickup,missed pickup,706 moormans arm rd,37207,RED RIVER,3205,2,-86.81046930898806,36.21706246329082
863,61250,2018-04-18,Trash - Curbside/Alley Missed Pickup,missed trash cart - she was at home and driver just didn't stop,200 errol ln,37209,RED RIVER,4203S,20,-86.87324000000001,36.16343999999996
864,61267,2018-04-18,Trash - Curbside/Alley Missed Pickup,missed.,2005 baptist world center dr,37207,RED RIVER,3202,2,-86.79010000000001,36.20557999999996
865,61300,2018-04-18,Trash - Curbside/Alley Missed Pickup,missed- trash- missed for several weeks,200 2nd ave s,37201,METRO,unknown,19,-86.77362808752099,36.15982277565061
866,61428,2018-04-18,Trash - Curbside/Alley Missed Pickup,the even side of the street was missed for trash,1708 shackleford rd,37215,RED RIVER,3302,25,-86.80525,36.10174999999993
867,61434,2018-04-18,Trash - Curbside/Alley Missed Pickup,once again they did not empty all of the trash cans. this is a weekly occurrence. they need to be fired. either that or just plan on picking up my trash twice a week. it is ridiculous that i need to fill out this form every week.,1921 19th ave s,37212,METRO,9308,18,-86.79874761795273,36.13384972518274
868,61471,2018-04-18,Trash - Curbside/Alley Missed Pickup,can put out tuesday night for wednesday pick up. can still at street for pick up. thank you.,2801 w linden ave,37212,RED RIVER,2305,18,-86.81245576334659,36.12825079374287
869,61490,2018-04-19,Trash - Curbside/Alley Missed Pickup,trash pick up was missed on our entire block- 912 buford place,912 buford pl,37204,RED RIVER,3302,25,-86.7871365662349,36.103042643980935
870,61492,2018-04-19,Trash - Backdoor,backdoor missed pick up,6301 harding pike,37205,RED RIVER,1303,23,-86.88146000000002,36.09402999999993
871,61493,2018-04-19,Trash - Curbside/Alley Missed Pickup,4603 a lealand ln cart still out missed last week also,4603 lealand ln,37220,RED RIVER,3302,34,-86.79151000000002,36.08741999999996
872,61556,2018-04-19,Trash - Curbside/Alley Missed Pickup,missed the entire street again,4109 general bate dr,37204,RED RIVER,3302,25,-86.78764,36.09938999999996
873,61563,2018-04-19,Trash - Curbside/Alley Missed Pickup,2 carts were missed,4410 granny white pike,37204,RED RIVER,3302,25,-86.80042857076789,36.09912611517474
874,61601,2018-04-19,Trash - Curbside/Alley Missed Pickup,missed. 2 carts,3710 n natchez ct,37211,RED RIVER,4302,16,-86.73491000000003,36.09457999999994
875,61625,2018-04-19,Trash - Curbside/Alley Missed Pickup,my trash has not been collected the past several weeks.,627 lischey ave,37207,METRO,9202,5,-86.76504000000001,36.18207999999994
876,61646,2018-04-19,Trash - Curbside/Alley Missed Pickup,missed pick up,4409 granny white pike,37204,RED RIVER,3302,25,-86.80129000000002,36.09899999999994
877,61649,2018-04-19,Trash - Backdoor,missed backdoor pick up. cart still out at garage door,5137 fredericksburg way e,37027,RED RIVER,4401,4,-86.76368000000002,36.036319999999954
878,61655,2018-04-19,Trash - Backdoor,missed backdoor pickup,4305 granny white pike,37204,RED RIVER,3302,25,-86.80104000000003,36.10048999999996
879,61668,2018-04-19,Trash - Curbside/Alley Missed Pickup,says that her trash was missed.,1320 montgomery ave,37207,METRO,9203,5,-86.75598617925402,36.19563542114632
880,61695,2018-04-19,Trash - Curbside/Alley Missed Pickup,cart still out,552 church st e,37027,RED RIVER,4401,4,-86.772363657665,36.03480622405241
881,61704,2018-04-19,Trash - Backdoor,6445 brownlee dr,6445 brownlee dr,37205,RED RIVER,1301,23,-86.89593719485701,36.11290866214106
882,61779,2018-04-20,Trash - Curbside/Alley Missed Pickup,1011 elm hill pike missed again said if need to he can leave carts in parking lot so driver can pull truck in to get carts,1011 elm hill pike,37210,WASTE IND,4507,19,-86.73644000000002,36.14376999999996
883,61789,2018-04-20,Trash - Curbside/Alley Missed Pickup,missed pick up,926 32nd ave n b,37209,WASTE IND,3307,21,-86.82435380027144,36.16243408581899
884,61790,2018-04-20,Trash - Backdoor,2nd time this month,1207 richmond dr,37216,RED RIVER,2203,7,-86.71944000000002,36.22961999999994
885,61795,2018-04-20,Trash - Curbside/Alley Missed Pickup,has been missed 4 weeks in row. would like a call from the supervisor.,1584 bell rd,37211,RED RIVER,4404,31,-86.69773000000002,36.04404999999996
886,61869,2018-04-20,Trash - Curbside/Alley Missed Pickup,missed.,409 mciver st b,37211,METRO,9408,16,-86.74348000000003,36.10386999999994
887,61905,2018-04-20,Trash - Curbside/Alley Missed Pickup,missed - for 3 weeks in a row- neighbors to the right were missed as well.,1198 vultee blvd,37217,RED RIVER,1402,13,-86.70403000000003,36.124019999999945
888,61939,2018-04-20,Trash - Curbside/Alley Missed Pickup,missed pick up,612 sue ct,37013,RED RIVER,4404,31,-86.69576708444386,36.04865693216599
889,61943,2018-04-20,Trash - Backdoor,missed.,2833 georgia ave b,37209,METRO,9303,21,-86.82134000000003,36.15697999999995
890,61987,2018-04-20,Trash - Backdoor,6445 brownlee dr- closed on 04/20/18 and was not collected- 2 carts out and accessible.,6445 brownlee dr,37205,RED RIVER,1301,23,-86.89594000000002,36.11290999999996
891,62000,2018-04-20,Trash - Curbside/Alley Missed Pickup,missed trash collection,3109 cedarcliff cir,37013,RED RIVER,4503,29,-86.62183654975088,36.071656966183625
892,62171,2018-04-23,Trash - Curbside/Alley Missed Pickup,missed - 6th time this year the entire cul de sac was missed. would like supervisor to address the issue.,912 wellfleet ct,37013,RED RIVER,3503,33,-86.59972860873573,36.07284333811073
893,62204,2018-04-23,Trash - Curbside/Alley Missed Pickup,cust says missed the past 2 weeks,1584 bell rd,37211,RED RIVER,4404,31,-86.69773469439399,36.04405014681844
894,62232,2018-04-23,Trash - Curbside/Alley Missed Pickup,missed 4th time in a row. needs supervisor to call her.,2420 albion st,37208,METRO,9303,21,-86.81423152635467,36.16556425063118
895,62263,2018-04-23,Trash - Curbside/Alley Missed Pickup,missed again. would like to speak with supervisor.,2008 eastside ave,37206,METRO,9508,6,-86.73540000000003,36.16755999999994
896,62656,2018-04-24,Trash - Curbside/Alley Missed Pickup,everyone on the street was missed,2105 23rd ave n,37208,METRO,9205,21,-86.81445279731308,36.18355133446072
897,62736,2018-04-25,Trash - Curbside/Alley Missed Pickup,entire street missed - 2nd time in past month,2231 kirk ave,37218,RED RIVER,4204,2,-86.82605,36.19812999999996
898,62756,2018-04-25,Trash - Curbside/Alley Missed Pickup,cart still out calls every week need to get and have gotten on route she wants call as to why bit is being missed,2504 buena vista pike,37218,RED RIVER,4204,2,-86.82059000000001,36.20015999999993
899,62997,2018-04-25,Trash - Backdoor,"missed backdoor pick up - backdoor approved for renewal on 4/3/2018
escalated with call cntr mngr stacy jones - no service in a month has overflow",6445 brownlee dr,37205,RED RIVER,1301,23,-86.89594000000002,36.11290999999996
900,63026,2018-04-26,Trash - Backdoor,backdoor pick up : trash/wednesday missed. not picked up.,6301 harding pike,37205,RED RIVER,1303,23,-86.88145922550063,36.09403257628636
901,63027,2018-04-26,Trash - Curbside/Alley Missed Pickup,"missed pick up - missed 3 times in past month
please resolve service issue",3904 granny white pike,37204,RED RIVER,3302,25,-86.79509000000002,36.10591999999992
902,63105,2018-04-26,Trash - Curbside/Alley Missed Pickup,"trash/was only emptied half way, did not emptied all. wants cart emptied for wednesday's pick up.  {curbside}",3028 23rd ave s,37215,RED RIVER,2305,25,-86.81505000000003,36.11978999999994
903,63169,2018-04-26,Trash - Curbside/Alley Missed Pickup,cust says trash was missed again for the street,1196 vultee blvd,37217,RED RIVER,1402,13,-86.70429,36.124019999999945
904,63195,2018-04-26,Trash - Curbside/Alley Missed Pickup,missed pick up,6438 currywood dr,37205,RED RIVER,1301,23,-86.89188451365418,36.10636632544061
905,63261,2018-04-26,Trash - Curbside/Alley Missed Pickup,"missed - for 4 weeks in a row- neighbors to the right were missed as well.
several tickets closed out and has not been picked up",1198 vultee blvd,37217,RED RIVER,1402,13,-86.70403000000003,36.124019999999945
906,63264,2018-04-26,Trash - Curbside/Alley Missed Pickup,missed pick up - everyone picked up except her,116 bart dr,37013,RED RIVER,3404,30,-86.69375508296494,36.0578153891586
907,63273,2018-04-26,Trash - Curbside/Alley Missed Pickup,missed.,1916 s hamilton rd,37218,RED RIVER,4204,2,-86.83230012113131,36.19215786041969
908,63279,2018-04-26,Trash - Curbside/Alley Missed Pickup,trash - curbside/alley missed pickup,120 bess ct s,37013,RED RIVER,4404,31,-86.69024816392297,36.0498073040106
909,63288,2018-04-26,Trash - Curbside/Alley Missed Pickup,trash,5115 greentree dr,37211,RED RIVER,3401,27,-86.7391744268174,36.06189686378175
910,63384,2018-04-27,Trash - Curbside/Alley Missed Pickup,missed pick up - others missed in area,116 bess ct s,37013,RED RIVER,4404,31,-86.69027000000001,36.04997999999996
911,63438,2018-04-27,Trash - Curbside/Alley Missed Pickup,missed pick up,2802 delaware ave,37209,METRO,9303,21,-86.81900000000003,36.15565999999996
912,63529,2018-04-27,Trash - Backdoor,missed.,2834 colonial cir,37214,RED RIVER,1505,15,-86.65981000000002,36.16303999999994
913,63561,2018-04-27,Trash - Curbside/Alley Missed Pickup,trash,120 bess ct s,37013,RED RIVER,4404,31,-86.69024816392297,36.0498073040106
914,63573,2018-04-28,Trash - Curbside/Alley Missed Pickup,trash,1814 boscobel st,37206,METRO,9508,6,-86.73768728566255,36.17082230335535
915,63581,2018-04-28,Trash - Curbside/Alley Missed Pickup,trash,1903 shelby ave,37206,METRO,9508,6,-86.73706570720661,36.170135594791134
916,63778,2018-04-30,Trash - Curbside/Alley Missed Pickup,missed- trash,2769 welshcrest dr,37013,RED RIVER,4504,32,-86.64577000000001,36.06866999999996
917,63911,2018-04-30,Trash - Curbside/Alley Missed Pickup,cart still out,2202 crestmoor rd,37215,RED RIVER,3305,25,-86.8141,36.10920999999994
918,63926,2018-04-30,Trash - Curbside/Alley Missed Pickup,cart still out,403 mckeige ct,37214,RED RIVER,2502,15,-86.67190102810765,36.15391572785321
919,64103,2018-05-01,Trash - Curbside/Alley Missed Pickup,missed pickup for the entire street alley was not blocked; missed every week - wants a call 213-361-8133,1425 shelby ave,37206,METRO,9508,6,-86.74553,36.17086999999994
920,64333,2018-05-01,Trash - Backdoor,back door trash pickup,638 james ave,37209,RED RIVER,4203,20,-86.87498000000002,36.160669999999975
921,64344,2018-05-01,Trash - Curbside/Alley Missed Pickup,carts will be in the alley- she would like for us to put the carts over the fence once they are picked up.,1123 n 6th st a,37207,METRO,9203,5,-86.76060000000003,36.19205999999995
922,64348,2018-05-01,Trash - Curbside/Alley Missed Pickup,missed.,1916 s hamilton rd,37218,RED RIVER,4204,2,-86.83230012113131,36.19215786041969
923,64431,2018-05-02,Trash - Curbside/Alley Missed Pickup,missed again.,1368 rosedale ct,37207,METRO,9203,5,-86.75846000000001,36.19538999999994
924,64432,2018-05-02,Trash - Backdoor,backdoor/trash miss for pickup tuesday. waiver good year 2020.,3925 tucker rd,37218,RED RIVER,3204,1,-86.8267166890159,36.21572859154423
925,64484,2018-05-02,Trash - Curbside/Alley Missed Pickup,others were missed,1209 4th ave n,37208,WASTE IND,3208,19,-86.78731000000005,36.17615999999996
926,64485,2018-05-02,Trash - Curbside/Alley Missed Pickup,cust says missed pickup,2700 clarksville pike,37208,METRO,9205,2,-86.82025231594923,36.18751096830759
927,64488,2018-05-02,Trash - Curbside/Alley Missed Pickup,missed. missed weekly has been going on for awhile,200 errol ln,37209,RED RIVER,4203S,20,-86.873241323443,36.1634440682001
928,64544,2018-05-02,Trash - Curbside/Alley Missed Pickup,"trash/miss again, out night before wednesday. {why? is she getting overlook} she's southlake ct.",3211 southlake dr,37211,RED RIVER,4303,16,-86.73018000000002,36.10366999999994
929,64553,2018-05-02,Trash - Backdoor,backdoor trash missed,1017 w trinity ln,37218,RED RIVER,3202,2,-86.81362401714854,36.20629734561586
930,64624,2018-05-02,Trash - Curbside/Alley Missed Pickup,missed pickup,660 annex ave,37209,RED RIVER,4203S,20,-86.8758289247608,36.16205882830053
931,64650,2018-05-02,Trash - Curbside/Alley Missed Pickup,missed.,2813 delaware ave a,37209,METRO,9303,21,-86.82001556683618,36.1554267004052
932,64689,2018-05-03,Trash - Curbside/Alley Missed Pickup,trash,1701 cedar grove rd,37218,RED RIVER,4202,2,-86.84304003218212,36.19402387156472
933,64694,2018-05-03,Trash - Curbside/Alley Missed Pickup,missed .,6748 currywood dr,37205,RED RIVER,1301,23,-86.90281809859474,36.11878432017291
934,64697,2018-05-03,Trash - Backdoor,missed.,1719 windover dr,37218,RED RIVER,4202,2,-86.84803000000001,36.200469999999946
935,64698,2018-05-03,Trash - Curbside/Alley Missed Pickup,cart still out {curb},3806 auburn ln,37215,RED RIVER,2303S,25,-86.83943000000001,36.109999999999935
936,64752,2018-05-03,Trash - Backdoor,backdoor miss,1005 noelton ave,37204,RED RIVER,4305,25,-86.78879,36.11217999999995
937,64772,2018-05-03,Trash - Curbside/Alley Missed Pickup,missed pickup - others missed in area,6007 obrien ave b,37209,RED RIVER,4201,20,-86.86607000000001,36.14959999999995
938,64815,2018-05-03,Trash - Backdoor,backdoor/trash miss wednesday. needs emptied.,717 park st,37209,RED RIVER,4203,20,-86.87101431235011,36.16392596364395
939,64843,2018-05-03,Trash - Curbside/Alley Missed Pickup,missed pick up frequently,111 douglas ave,37207,METRO,9207,5,-86.77116000000002,36.194499999999934
940,64851,2018-05-03,Trash - Curbside/Alley Missed Pickup,missed trash pickup,1113 w trinity ln,37218,RED RIVER,3202,2,-86.81574851335421,36.206419265217725
941,64870,2018-05-03,Trash - Curbside/Alley Missed Pickup,missed this cart for three weeks,2907 sharon hill cir,37215,RED RIVER,2305,25,-86.80784000000001,36.122519999999945
942,64949,2018-05-03,Trash - Curbside/Alley Missed Pickup,miss pickup again,1196 vultee blvd,37217,RED RIVER,1402,13,-86.70429,36.124019999999945
943,64995,2018-05-03,Trash - Backdoor,missed backdoor pickup,2202 crestmoor rd,37215,RED RIVER,3305,25,-86.8141,36.10920999999994
944,65029,2018-05-03,Trash - Curbside/Alley Missed Pickup,"trash/miss thursday alley, all carts still out in alley full.",323 elberta st,37210,WASTE IND,4406,16,-86.74776000000001,36.118719999999946
945,65179,2018-05-04,Trash - Backdoor,missed backdoor trash pickup,2224 maplecrest dr,37214,RED RIVER,1503,15,-86.69207616171093,36.17797707589197
946,65235,2018-05-04,Trash - Curbside/Alley Missed Pickup,missed. 2 carts,3710 n natchez ct,37211,RED RIVER,4302,16,-86.73491000000003,36.09457999999994
947,65264,2018-05-04,Trash - Backdoor,cart still out,3830 e ridge dr,37211,RED RIVER,3405,30,-86.69843769794545,36.070774563906085
948,65312,2018-05-04,Trash - Curbside/Alley Missed Pickup,"cust says she's the last house on the corner of this cul de sac. driver comes in with a smaller truck and forgets her home. happens very week. has to call every time.
notes by g.a. called r/r to see if they could go and emptied cart today? caller very upset wants cart emptied today.",3604 green garden ct,37013,RED RIVER,3503,33,-86.60003000000002,36.07208999999996
949,65336,2018-05-04,Trash - Curbside/Alley Missed Pickup,missed - picked up everyone except her cart,904 village ct,37206,METRO,9508,6,-86.74657000000002,36.16604999999995
950,65342,2018-05-04,Trash - Curbside/Alley Missed Pickup,cust says missed pickup,3116 anderson rd,37013,RED RIVER,3504,29,-86.61595000000003,36.07339999999994
951,65343,2018-05-04,Trash - Curbside/Alley Missed Pickup,this side of street missed,3213 penn meade way,37214,RED RIVER,1501,15,-86.70242014266303,36.24195577005288
952,65353,2018-05-04,Trash - Curbside/Alley Missed Pickup,missed pickup,3401 country way rd,37013,RED RIVER,3503,33,-86.60204000000004,36.074759999999934
953,65362,2018-05-04,Trash - Curbside/Alley Missed Pickup,missed pick up,3312 smith springs rd,37013,RED RIVER,3502,33,-86.58339457784285,36.08178782135712
954,65696,2018-05-07,Trash - Curbside/Alley Missed Pickup,missed,3124 murfreesboro pike,37013,RED RIVER,4502,33,-86.62172000000001,36.05999999999995
955,65853,2018-05-07,Trash - Curbside/Alley Missed Pickup,missed trash pickup,5159 hickory hollow pkwy,37013,RED RIVER,4504,32,-86.66444000000001,36.04991999999997
956,65852,2018-05-07,Trash - Curbside/Alley Missed Pickup,blank,625 8th ave s,37203,METRO,9405,19,-86.782,36.16299999999995
957,65985,2018-05-08,Trash - Backdoor,missed again.,5703 vine ridge dr,37205,RED RIVER,2301,24,-86.86036000000003,36.13434999999995
958,66156,2018-05-08,Trash - Backdoor,missed back door/trash,1303 rosedale ave,37207,METRO,9203,5,-86.75720000000001,36.19444999999996
959,66184,2018-05-08,Trash - Curbside/Alley Missed Pickup,cart stays on alley,1124 n 7th st,37207,METRO,9203,5,-86.75979,36.19189999999994
960,66200,2018-05-08,Trash - Curbside/Alley Missed Pickup,missed.,1916 s hamilton rd,37218,RED RIVER,4204,2,-86.83230000000002,36.19215999999997
961,66208,2018-05-08,Trash - Curbside/Alley Missed Pickup,missed pick up - others missed in area,3231 lincoln ave,37218,RED RIVER,4204,2,-86.83082650028376,36.20211676600312
962,66321,2018-05-09,Trash - Curbside/Alley Missed Pickup,cart still out,1700 scovel st,37208,RED RIVER,3206,21,-86.8049188810644,36.17117986752122
963,66323,2018-05-09,Trash - Backdoor,3rd time this month,1207 richmond dr,37216,RED RIVER,2203,7,-86.71944000000002,36.22961999999994
